Country,dt,AverageTemperature,AverageTemperatureUncertainty
Canada,1965,-5.516666666666668,0.26833333333333337
Canada,1966,-5.141333333333333,0.23758333333333334
Canada,1967,-5.282083333333335,0.24558333333333335
Canada,1968,-4.645750000000001,0.21833333333333335
Canada,1969,-4.5023333333333335,0.23675000000000002
Canada,1970,-5.103166666666667,0.24350000000000002
Canada,1971,-4.869583333333334,0.2295
Canada,1972,-6.802916666666667,0.2519166666666667
Canada,1973,-4.1795,0.24091666666666667
Canada,1974,-5.6410833333333334,0.23275
Canada,1975,-4.945666666666667,0.25333333333333335
Canada,1976,-4.790416666666668,0.251
Canada,1977,-3.84075,0.24675
Canada,1978,-5.3004999999999995,0.242
Canada,1979,-5.005750000000002,0.23558333333333334
Canada,1980,-4.416916666666666,0.26216666666666666
Canada,1981,-2.86725,0.27599999999999997
Canada,1982,-5.875166666666666,0.24950000000000003
Canada,1983,-4.751750000000001,0.24058333333333334
Canada,1984,-4.634249999999999,0.24325
Canada,1985,-4.901166666666668,0.2475833333333333
Canada,1986,-4.843916666666667,0.24450000000000005
Canada,1987,-3.3433333333333337,0.23775000000000002
Canada,1988,-4.125166666666668,0.23125000000000004
Canada,1989,-5.073333333333334,0.2493333333333333
Canada,1990,-5.021916666666667,0.27125
Canada,1991,-4.426666666666668,0.20866666666666667
Canada,1992,-4.928916666666666,0.27166666666666667
Canada,1993,-4.4015,0.2205
Canada,1994,-4.433666666666666,0.24683333333333335
Canada,1995,-4.314333333333334,0.22466666666666668
Canada,1996,-4.941166666666667,0.22375
Canada,1997,-4.2315000000000005,0.22225000000000003
Canada,1998,-2.5539166666666664,0.22991666666666666
Canada,1999,-3.1863333333333337,0.21825000000000003
Canada,2000,-4.025916666666665,0.22466666666666668
Canada,2001,-3.1000833333333335,0.23716666666666666
Canada,2002,-4.362833333333334,0.23725
Canada,2003,-3.8595000000000006,0.2635
Canada,2004,-4.923083333333332,0.23225000000000004
Canada,2005,-3.30875,0.20508333333333337
Canada,2006,-2.4601666666666677,0.22075
Canada,2007,-4.060916666666667,0.21366666666666664
Canada,2008,-4.29525,0.21991666666666668
Canada,2009,-4.135083333333335,0.23183333333333334
Canada,2010,-1.8879166666666667,0.21858333333333335
Canada,2011,-3.557083333333333,0.23258333333333334
Canada,2012,-3.176833333333334,0.30008333333333337
Canada,2013,-1.6406666666666676,0.5336666666666667
China,1960,6.890916666666666,0.23091666666666663
China,1961,7.050583333333333,0.21199999999999997
China,1962,6.703666666666666,0.2774166666666667
China,1963,7.052500000000001,0.21083333333333334
China,1964,6.746083333333335,0.20891666666666664
China,1965,6.799916666666668,0.23991666666666667
China,1966,6.962000000000001,0.18399999999999997
China,1967,6.402583333333333,0.20700000000000005
China,1968,6.727000000000001,0.1805
China,1969,6.455999999999999,0.19066666666666665
China,1970,6.5681666666666665,0.1908333333333333
China,1971,6.846249999999999,0.1759166666666667
China,1972,6.814416666666667,0.17400000000000002
China,1973,7.209583333333334,0.1911666666666667
China,1974,6.659416666666668,0.2018333333333334
China,1975,7.1009166666666665,0.20266666666666666
China,1976,6.471166666666668,0.19783333333333333
China,1977,6.851333333333333,0.18625000000000003
China,1978,7.048166666666667,0.21333333333333335
China,1979,7.074083333333333,0.16891666666666663
China,1980,6.9500833333333345,0.1439166666666667
China,1981,6.926416666666667,0.19175
China,1982,7.149749999999998,0.17508333333333334
China,1983,6.925083333333334,0.1855
China,1984,6.5179166666666655,0.1759166666666667
China,1985,6.7402500000000005,0.1978333333333333
China,1986,6.870166666666666,0.18625
China,1987,7.249,0.15875
China,1988,7.220833333333334,0.17558333333333334
China,1989,7.23975,0.20316666666666663
China,1990,7.635999999999998,0.18450000000000003
China,1991,7.097166666666667,0.15558333333333332
China,1992,6.858416666666667,0.19825
China,1993,6.919416666666667,0.17266666666666666
China,1994,7.4959999999999996,0.18458333333333332
China,1995,7.2115833333333335,0.15808333333333333
China,1996,6.962666666666667,0.15525
China,1997,7.367333333333332,0.16383333333333333
China,1998,8.051833333333333,0.13641666666666666
China,1999,7.84025,0.151
China,2000,7.238083333333333,0.17558333333333334
China,2001,7.596416666666666,0.17425
China,2002,7.795666666666668,0.1688333333333333
China,2003,7.522000000000001,0.21783333333333332
China,2004,7.712750000000001,0.19625
China,2005,7.4135,0.169
China,2006,7.948,0.18975
China,2007,8.12675,0.13575
China,2008,7.566083333333335,0.1711666666666667
China,2009,7.8095,0.16908333333333334
China,2010,7.548416666666665,0.19366666666666668
China,2011,7.357083333333333,0.18233333333333332
China,2012,7.077083333333332,0.26325000000000004
China,2013,9.295,0.261625
Czech Republic,1960,7.952916666666667,0.27925
Czech Republic,1961,8.537749999999999,0.25233333333333335
Czech Republic,1962,6.963999999999998,0.2960833333333333
Czech Republic,1963,6.945999999999999,0.28408333333333335
Czech Republic,1964,7.514583333333332,0.27325
Czech Republic,1965,6.9870833333333335,0.331
Czech Republic,1966,8.392083333333334,0.2803333333333333
Czech Republic,1967,8.548833333333333,0.24749999999999997
Czech Republic,1968,7.903666666666669,0.28408333333333335
Czech Republic,1969,7.366416666666666,0.3368333333333333
Czech Republic,1970,7.318416666666667,0.28825
Czech Republic,1971,7.9268333333333345,0.3044166666666667
Czech Republic,1972,7.709916666666666,0.30074999999999996
Czech Republic,1973,7.82725,0.27958333333333335
Czech Republic,1974,8.544416666666667,0.2801666666666667
Czech Republic,1975,8.591666666666665,0.29316666666666663
Czech Republic,1976,7.912416666666666,0.26516666666666666
Czech Republic,1977,8.280666666666667,0.2695
Czech Republic,1978,7.347916666666666,0.26916666666666667
Czech Republic,1979,7.7506666666666675,0.21599999999999997
Czech Republic,1980,6.906166666666667,0.22891666666666666
Czech Republic,1981,7.978666666666668,0.23199999999999998
Czech Republic,1982,8.433583333333333,0.26266666666666666
Czech Republic,1983,8.76375,0.23125000000000004
Czech Republic,1984,7.6184166666666675,0.2618333333333333
Czech Republic,1985,7.048666666666667,0.24
Czech Republic,1986,7.682583333333333,0.22758333333333336
Czech Republic,1987,7.157916666666666,0.19749999999999998
Czech Republic,1988,8.523250000000003,0.20691666666666667
Czech Republic,1989,8.984,0.24675000000000002
Czech Republic,1990,8.962666666666665,0.24641666666666664
Czech Republic,1991,7.771999999999999,0.20291666666666666
Czech Republic,1992,9.103833333333332,0.24925000000000005
Czech Republic,1993,8.142,0.23583333333333337
Czech Republic,1994,9.452416666666666,0.21033333333333334
Czech Republic,1995,8.41175,0.19766666666666668
Czech Republic,1996,6.850083333333333,0.19249999999999998
Czech Republic,1997,8.139333333333333,0.227
Czech Republic,1998,8.696,0.19391666666666665
Czech Republic,1999,8.897250000000001,0.20258333333333334
Czech Republic,2000,9.659,0.22808333333333333
Czech Republic,2001,8.378833333333334,0.22175000000000003
Czech Republic,2002,9.203666666666669,0.2045833333333333
Czech Republic,2003,8.871333333333334,0.23691666666666666
Czech Republic,2004,8.445916666666667,0.22374999999999998
Czech Republic,2005,8.327916666666667,0.19591666666666666
Czech Republic,2006,8.865333333333334,0.2643333333333333
Czech Republic,2007,9.601333333333335,0.20274999999999999
Czech Republic,2008,9.41475,0.19025
Czech Republic,2009,8.965666666666666,0.23483333333333334
Czech Republic,2010,7.75225,0.23791666666666664
Czech Republic,2011,9.172166666666667,0.25125
Czech Republic,2012,8.927583333333335,0.30716666666666664
Czech Republic,2013,9.281,0.30824999999999997
France (Europe),1960,10.657583333333333,0.2763333333333333
France (Europe),1961,11.469416666666666,0.26249999999999996
France (Europe),1962,9.887333333333332,0.29158333333333336
France (Europe),1963,9.489749999999999,0.2445833333333333
France (Europe),1964,10.604916666666666,0.23099999999999996
France (Europe),1965,10.043666666666669,0.2646666666666666
France (Europe),1966,10.867500000000001,0.2708333333333333
France (Europe),1967,10.755916666666666,0.2449166666666667
France (Europe),1968,10.409333333333333,0.20575
France (Europe),1969,10.34,0.20533333333333334
France (Europe),1970,10.465416666666666,0.21616666666666665
France (Europe),1971,10.516083333333336,0.23216666666666666
France (Europe),1972,10.147083333333335,0.2495833333333333
France (Europe),1973,10.439416666666668,0.2146666666666667
France (Europe),1974,10.72033333333333,0.20858333333333334
France (Europe),1975,10.607166666666666,0.22541666666666663
France (Europe),1976,10.97625,0.23541666666666664
France (Europe),1977,10.630583333333334,0.18183333333333332
France (Europe),1978,10.174666666666667,0.1970833333333333
France (Europe),1979,10.360750000000001,0.19691666666666666
France (Europe),1980,10.010833333333332,0.16175
France (Europe),1981,10.669416666666669,0.21141666666666667
France (Europe),1982,11.421416666666667,0.18566666666666667
France (Europe),1983,11.130833333333335,0.18433333333333335
France (Europe),1984,10.486416666666667,0.1939166666666667
France (Europe),1985,10.181083333333333,0.20525000000000002
France (Europe),1986,10.441583333333332,0.18874999999999997
France (Europe),1987,10.4345,0.16216666666666665
